CycPeptMPDB_ID,Source,Year,Original_Name_in_Source_Literature,Structurally_Unique_ID,SMILES,Monomer_Length,Molecule_Shape,PAMPA,Caco2,MDCK,RRCK,MolLogP,Scaffold,Pred_123,True_123,Pred_369,True_369,Pred_1107,True_1107,Pred_3321,True_3321,Pred_9963,True_9963,Pred_29889,True_29889,Pred_89667,True_89667,Pred_269001,True_269001,Pred_807003,True_807003,Pred_2421009,True_2421009
1155,2016_Furukawa,2016,1.1-22,1155,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.16,,,,3.1439,O=C1CNC(=O)CN(Cc2ccccc2)C(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.650077501317352,-5.16,-5.4940300468765155,-5.16,-5.388740525505058,-5.16,-5.453170227678274,-5.16,-5.2084471083039245,-5.16,-5.269742772593458,-5.16,-5.241317101591088,-5.16,-5.3247129665399555,-5.16,-5.322369754029701,-5.16,-5.292159383994166,-5.16
1195,2016_Furukawa,2016,1.2-22,1195,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.63,,,,3.534,O=C1CNC(=O)CN(Cc2ccccc2)C(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.660481384466342,-5.63,-5.465272339541224,-5.63,-5.302498575723897,-5.63,-5.394010186144362,-5.63,-5.184363647339381,-5.63,-5.232772040337127,-5.63,-5.220091498425878,-5.63,-5.305961690362522,-5.63,-5.315584626103956,-5.63,-5.29497287262817,-5.63
1235,2016_Furukawa,2016,1.3-22,1235,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC(C)C)C(=O)[C@H]2CCCN2C1=O,6,Circle,-6.06,,,,3.78,O=C1CNC(=O)CN(Cc2ccccc2)C(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.656210531024306,-6.06,-5.446556433996266,-6.06,-5.3122423776893966,-6.06,-5.410189749699168,-6.06,-5.182005699561405,-6.06,-5.245550163917833,-6.06,-5.2122142399406375,-6.06,-5.296637587592986,-6.06,-5.310742157538807,-6.06,-5.292549514637388,-6.06
1275,2016_Furukawa,2016,1.4-22,1275,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.52,,,,3.9391,O=C1CNC(=O)CN(Cc2ccccc2)C(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.6483246034532515,-5.52,-5.446537669128356,-5.52,-5.281402235598284,-5.52,-5.401798553827583,-5.52,-5.1530837996319026,-5.52,-5.21944016256388,-5.52,-5.195265501945316,-5.52,-5.283380573256776,-5.52,-5.298764682843342,-5.52,-5.304346659278963,-5.52
976,2015_Bockus_1,2015,compd.11,976,C/C1=C\[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)C[C@@H](O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C1=O,6,Circle,-5.52,,,,4.3694,O=C1C=CCNC(=O)C2CCCN2C(=O)CNC(=O)CCCNC(=O)CNC(=O)CN1,-5.488644693148525,-5.52,-5.141900962093828,-5.52,-5.013753206922505,-5.52,-5.144023494094239,-5.52,-5.101494679842332,-5.52,-5.1457294089982915,-5.52,-5.038073042056009,-5.52,-5.223854970749987,-5.52,-5.156124644843091,-5.52,-5.115294557559762,-5.52
977,2015_Bockus_1,2015,compd.12,977,C/C1=C\[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)C[C@@H](O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C1=O,6,Circle,-4.96,,,-5.02,4.3694,O=C1C=CCNC(=O)C2CCCN2C(=O)CNC(=O)CCCNC(=O)CNC(=O)CN1,-5.439849139976345,-4.96,-5.12850883635234,-4.96,-5.005533127478431,-4.96,-5.144084526200895,-4.96,-5.079110490386933,-4.96,-5.123283359734576,-4.96,-5.085426115436532,-4.96,-5.253339446429204,-4.96,-5.252661188481615,-4.96,-5.198289313927594,-4.96
978,2015_Bockus_1,2015,compd.13,978,C/C1=C\[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,6,Circle,-5.52,,,-4.95,4.3694,O=C1C=CCNC(=O)C2CCCN2C(=O)CNC(=O)CCCNC(=O)CNC(=O)CN1,-5.47964491329479,-5.52,-5.178172809205923,-5.52,-5.051603045468848,-5.52,-5.178129529121724,-5.52,-5.117099731318214,-5.52,-5.132846101961826,-5.52,-5.067419073741685,-5.52,-5.194479838816456,-5.52,-5.193868363323901,-5.52,-5.2204830230929495,-5.52
979,2015_Bockus_1,2015,compd.14,979,C/C1=C\[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,6,Circle,-5.0,,,-4.95,4.3694,O=C1C=CCNC(=O)C2CCCN2C(=O)CNC(=O)CCCNC(=O)CNC(=O)CN1,-5.4298782537039445,-5.0,-5.160255790957473,-5.0,-5.037940435537337,-5.0,-5.1730852320411325,-5.0,-5.05570439432345,-5.0,-5.09683053742179,-5.0,-5.084654087603449,-5.0,-5.23401056518243,-5.0,-5.205233077411074,-5.0,-5.152232312439406,-5.0
7393,2022_Taechalertpaisarn,2022,ID.1-Pye6,7393,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CCC(=O)N2CCCC2)NC1=O,6,Circle,-6.2,,,,2.002,O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCC(=O)N2CCCC2)NC(=O)CNC(=O)CN1,-5.956685445201388,-6.2,-6.211499500261354,-6.2,-6.488897612946124,-6.2,-6.07652187771137,-6.2,-6.092260537660565,-6.2,-6.430738502317688,-6.2,-6.153029609440997,-6.2,-6.264907516231644,-6.2,-6.051897666183004,-6.2,-6.220251181987739,-6.2
7399,2022_Taechalertpaisarn,2022,ID.2-Pye6,7399,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CCC(=O)N2CCCC2)NC1=O,6,Circle,-5.89,,,,2.002,O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCC(=O)N2CCCC2)NC(=O)CNC(=O)CN1,-5.912648493179059,-5.89,-6.173222872600875,-5.89,-6.453026155621517,-5.89,-6.040875555238438,-5.89,-5.901034488420697,-5.89,-6.286441786771377,-5.89,-5.856880046325813,-5.89,-6.021728376287781,-5.89,-5.840604948574079,-5.89,-5.900555815481417,-5.89
7405,2022_Taechalertpaisarn,2022,ID.3-Pye6,7405,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CCC(=O)N2CCCC2)NC1=O,6,Circle,-6.74,,,,2.002,O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCC(=O)N2CCCC2)NC(=O)CNC(=O)CN1,-5.996269492979601,-6.74,-6.239219751632694,-6.74,-6.499533927790376,-6.74,-6.0823121300227365,-6.74,-5.979316594694353,-6.74,-6.285964072223494,-6.74,-5.927586678495995,-6.74,-6.018726607307621,-6.74,-5.836946681487353,-6.74,-5.999807612635809,-6.74
7392,2022_Taechalertpaisarn,2022,ID.1-Pye5,7392,CC(C)C[C@@H]1NC(=O)[C@H](CCC(=O)N2CCCC2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C1=O,6,Circle,-6.5,,,,2.002,O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C(CCC(=O)N2CCCC2)NC(=O)CN1,-5.949503434329401,-6.5,-6.209661741195423,-6.5,-6.48760648548213,-6.5,-6.085383208126158,-6.5,-6.154525701974095,-6.5,-6.457923448530867,-6.5,-6.195661472549645,-6.5,-6.314242891525981,-6.5,-6.1167469150808245,-6.5,-6.248650497226707,-6.5
7398,2022_Taechalertpaisarn,2022,ID.2-Pye5,7398,CC(C)C[C@@H]1NC(=O)[C@@H](CCC(=O)N2CCCC2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C1=O,6,Circle,-6.89,,,,2.002,O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C(CCC(=O)N2CCCC2)NC(=O)CN1,-5.8980908763730024,-6.89,-6.1501554372063,-6.89,-6.404542267519678,-6.89,-5.999016416974797,-6.89,-5.92353590656918,-6.89,-6.270178668912099,-6.89,-5.904582322680605,-6.89,-6.090236850663724,-6.89,-5.858622096941835,-6.89,-5.898448922686066,-6.89
7404,2022_Taechalertpaisarn,2022,ID.3-Pye5,7404,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)N2CCCC2)NC(=O)[C@@H](CC(C)C)NC1=O,6,Circle,-6.55,-6.7,,,2.002,O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C(CCC(=O)N2CCCC2)NC(=O)CN1,-5.989285084988263,-6.55,-6.237212270163102,-6.55,-6.498344215561423,-6.55,-6.091159563762275,-6.55,-6.041198315322814,-6.55,-6.3130104001901515,-6.55,-5.962391446196357,-6.55,-6.054722132754822,-6.55,-5.890423570948451,-6.55,-6.011778705315838,-6.55
7391,2022_Taechalertpaisarn,2022,ID.1-Pye4,7391,CC(C)C[C@@H]1NC(=O)[C@@H](CCC(=O)N2CCCC2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,6,Circle,-6.53,,,,2.002,O=C1CNC(=O)C(CCC(=O)N2CCCC2)NC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.94231423552194,-6.53,-6.186923992441225,-6.53,-6.443742305290632,-6.53,-6.038068906033945,-6.53,-6.13111102395129,-6.53,-6.423815431375722,-6.53,-6.307672421491417,-6.53,-6.448049838985206,-6.53,-6.177975884041815,-6.53,-6.374673128384524,-6.53
7397,2022_Taechalertpaisarn,2022,ID.2-Pye4,7397,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCC(=O)N2CCCC2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C1=O,6,Circle,-5.96,,,,2.002,O=C1CNC(=O)C(CCC(=O)N2CCCC2)NC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.898762273109458,-5.96,-6.146678218967012,-5.96,-6.404334819345593,-5.96,-5.998024133373513,-5.96,-5.899382221653223,-5.96,-6.245789089022881,-5.96,-5.868085035774119,-5.96,-6.057653503530589,-5.96,-5.839339218482091,-5.96,-5.881924207538804,-5.96
7403,2022_Taechalertpaisarn,2022,ID.3-Pye4,7403,CC(C)C[C@@H]1NC(=O)[C@@H](CCC(=O)N2CCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,6,Circle,-6.86,-6.77,,,2.002,O=C1CNC(=O)C(CCC(=O)N2CCCC2)NC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.983672657844183,-6.86,-6.217919328593695,-6.86,-6.457163444153485,-6.86,-6.047349401994942,-6.86,-6.0212366343749135,-6.86,-6.285836083408823,-6.86,-6.049661172732907,-6.86,-6.19785505620313,-6.86,-5.9892081958603205,-6.86,-6.197906286579594,-6.86
1854,2017_Boehm,2017,Compd.20,1854,CC(C)(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cscn2)NC1=O,6,Circle,,,,-5.18,4.0124,O=C1CN(CCCc2ccccc2)C(=O)C2CCCN2C(=O)C(Cc2cscn2)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N1,-5.844661209469802,0.0,-5.9952694551206545,0.0,-5.958144247596516,0.0,-5.941230120599578,0.0,-5.428980385268725,0.0,-5.671130376214974,0.0,-5.600830058433639,0.0,-5.71886931104068,0.0,-5.691205343382258,0.0,-5.748242177685456,0.0
1855,2017_Boehm,2017,Compd.21,1855,CC(C)(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCc2ccc(F)cc2F)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cscn2)NC1=O,6,Circle,,,,-5.28,4.2906,O=C1CN(CCCc2ccccc2)C(=O)C2CCCN2C(=O)C(Cc2cscn2)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N1,-5.923990358344076,0.0,-6.102915715390029,0.0,-6.1906084846016185,0.0,-6.057637777199038,0.0,-5.5522746830462735,0.0,-5.76956806344133,0.0,-5.680385082734757,0.0,-5.818136028606585,0.0,-5.800284355226075,0.0,-5.941854556157608,0.0
1856,2017_Boehm,2017,Compd.22,1856,CC(C)(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)CN(CCCc2ccc(F)cc2F)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cscn2)NC1=O,6,Circle,,,,-5.12,4.4297,O=C1CN(CCCc2ccccc2)C(=O)C2CCCN2C(=O)C(Cc2cscn2)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N1,-5.968012324610024,0.0,-6.163186946403252,0.0,-6.287127733631761,0.0,-6.113558782537301,0.0,-5.625465226118195,0.0,-5.8206649621223345,0.0,-5.759773107335045,0.0,-5.890519758594058,0.0,-5.847174155274529,0.0,-6.039564737187571,0.0
1851,2017_Boehm,2017,Compd.17,1851,O=C1CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cccnc2)NC(=O)[C@H](Cc2cscn2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCc2ccccc2)N1,6,Circle,,,,-6.15,3.9941,O=C1CN(CCCc2ccccc2)C(=O)C2CCCN2C(=O)C(Cc2cccnc2)NC(=O)C(Cc2cscn2)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCc2ccccc2)N1,-5.8345225175765325,0.0,-5.990391678545196,0.0,-5.938068474509192,0.0,-5.994815613231192,0.0,-5.497818682420186,0.0,-5.744637536953686,0.0,-5.677753274615248,0.0,-5.788206314778851,0.0,-5.656721375420235,0.0,-5.77132993533396,0.0
1860,2017_Boehm,2017,Compd.26,1860,CN1C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCc2ccccc2)NC(=O)CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cccnc2)NC(=O)[C@@H]1Cc1cscn1,6,Circle,,,,-5.57,4.3363,O=C1CN(CCCc2ccccc2)C(=O)C2CCCN2C(=O)C(Cc2cccnc2)NC(=O)C(Cc2cscn2)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCc2ccccc2)N1,-5.689657432368884,0.0,-5.641701106058354,0.0,-5.521256399954346,0.0,-5.730228688630305,0.0,-5.303168926942465,0.0,-5.373441288011134,0.0,-5.3504731332525814,0.0,-5.458452859273863,0.0,-5.383466312506623,0.0,-5.419334306553228,0.0
1861,2017_Boehm,2017,Compd.27,1861,CN1C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](CCCc2ccccc2)NC(=O)CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cccnc2)NC(=O)[C@@H]1Cc1cscn1,6,Circle,,,,-5.4,4.6785,O=C1CN(CCCc2ccccc2)C(=O)C2CCCN2C(=O)C(Cc2cccnc2)NC(=O)C(Cc2cscn2)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCc2ccccc2)N1,-5.554966172811834,0.0,-5.389879747932716,0.0,-5.2446973044831084,0.0,-5.478138150489299,0.0,-5.195437511419355,0.0,-5.205671781072797,0.0,-5.218347988441139,0.0,-5.332680357379708,0.0,-5.272457721166609,0.0,-5.313986660921739,0.0
1095,2015_Wang,2015,Compound.51,1095,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2cc3ccccc3[nH]2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,6,Circle,-6.43,-6.62,,,3.3265,O=C1CNC(=O)C(Cc2cc3ccccc3[nH]2)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,-6.202423707989989,-6.43,-6.427657970990037,-6.43,-6.660401753340185,-6.43,-6.403098581570667,-6.43,-6.1952711458718195,-6.43,-6.547283252450084,-6.43,-6.401094323781226,-6.43,-6.177403245182438,-6.43,-6.109764336745789,-6.43,-6.676890703063062,-6.43
1103,2015_Wang,2015,Compound.59,1103,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2cc3ccccc3[nH]2)C(=O)N[C@@H](C(C)C)C(=O)N1C,6,Circle,-10.0,-5.17,,,3.6687,O=C1CNC(=O)C(Cc2cc3ccccc3[nH]2)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,-5.6951155149348915,-10.0,-5.764801590957594,-10.0,-5.9056921834809355,-10.0,-5.922409927368091,-10.0,-5.613632969500915,-10.0,-5.7957460670211844,-10.0,-5.649398001817271,-10.0,-5.847459973726897,-10.0,-5.654417903480498,-10.0,-5.943005148592287,-10.0
1104,2015_Wang,2015,Compound.60,1104,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2cc3ccccc3[nH]2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,6,Circle,-10.0,-5.77,,,3.6687,O=C1CNC(=O)C(Cc2cc3ccccc3[nH]2)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,-6.031982336528096,-10.0,-6.084250171679332,-10.0,-6.242231975791725,-10.0,-6.129846252250697,-10.0,-5.818100611688162,-10.0,-6.167383263132592,-10.0,-6.085235790104086,-10.0,-6.032273905328842,-10.0,-6.02127693037681,-10.0,-6.621322211505711,-10.0
1046,2015_Wang,2015,Compound.2,1046,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC1=O,6,Circle,-7.05,-7.0,,,2.0078,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CN1,-6.0320915060208,-7.05,-6.273596641137789,-7.05,-6.3802382458442155,-7.05,-6.066206580421683,-7.05,-6.25122456226458,-7.05,-6.5440792628852735,-7.05,-7.164179232490775,-7.05,-7.360064501504468,-7.05,-7.030147498685839,-7.05,-7.619827776862173,-7.05
1058,2015_Wang,2015,Compound.14,1058,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N1C,6,Circle,-5.95,-5.26,,,2.6922,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CN1,-5.544994186567489,-5.95,-5.356377532157427,-5.95,-5.183919171547656,-5.95,-5.264559138472797,-5.95,-5.116321212561583,-5.95,-5.153732173193221,-5.95,-5.096311786296841,-5.95,-5.3402587720022385,-5.95,-5.279626467030404,-5.95,-5.380179226051416,-5.95
1062,2015_Wang,2015,Compound.18,1062,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,6,Circle,-6.54,-5.98,,,2.35,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CN1,-5.8445831876974825,-6.54,-5.856911455425669,-6.54,-5.773258567329573,-6.54,-5.689635824999219,-6.54,-5.599263251862618,-6.54,-5.765784595587632,-6.54,-6.143362141172062,-6.54,-6.63968176698147,-6.54,-6.34472522690188,-6.54,-6.580315780205435,-6.54
1029,2015_Nielsen,2015,compound.1,1029,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,6,Circle,-7.0,,,,4.4564,O=C1CNC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,-5.351680967791576,-7.0,-5.02852175696227,-7.0,-4.912734745918501,-7.0,-5.093663794431706,-7.0,-5.021289169162499,-7.0,-5.045221117159913,-7.0,-5.035896448068189,-7.0,-5.19120773811763,-7.0,-5.256747769396061,-7.0,-5.343382082436767,-7.0
2363,2018_Naylor,2018,1NMe3-5Ala6F(70),2363,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](C)N(C)C1=O,6,Circle,-6.34,,,-4.9,3.7246,O=C1CNC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,-5.311167313031244,-6.34,-5.015265374293116,-6.34,-4.922689992985841,-6.34,-5.100034897274186,-6.34,-5.030842588855256,-6.34,-5.040977098676977,-6.34,-4.9542707755918025,-6.34,-5.0478455413093455,-6.34,-5.045479926400199,-6.34,-5.059650222392355,-6.34
2365,2018_Naylor,2018,1NMe3-25Ala6F(72),2365,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](C)N(C)C1=O,6,Circle,-5.07,,,-4.64,2.6984,O=C1CNC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,-5.293829598818701,-5.07,-5.014535428554987,-5.07,-4.9302901238861505,-5.07,-5.102389447119028,-5.07,-5.058366108610853,-5.07,-5.057562497424933,-5.07,-4.965872582641484,-5.07,-5.061394146227925,-5.07,-5.042897410092738,-5.07,-5.017542599377563,-5.07
7450,2022_Tamura,2022,15p,7450,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc3ccccc23)NC(=O)CSC[C@@H](C(N)=O)NC1=O,6,Circle,-6.59,,,,1.98707,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC2CCCCC2)NC(=O)C2CCCN2C(=O)C(Cc2cccc3ccccc23)NC(=O)CSCCN1,-6.257696492238292,-6.59,-6.468876468168399,-6.59,-6.642856917677896,-6.59,-6.240713970946245,-6.59,-5.670817940619732,-6.59,-6.005435286915741,-6.59,-5.712668039509975,-6.59,-5.830655626108099,-6.59,-5.693922426554429,-6.59,-5.796411822317375,-6.59
7451,2022_Tamura,2022,16p,7451,NCCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc3ccccc23)NC(=O)CSC[C@@H](C(N)=O)NC1=O,6,Circle,-10.0,,,,2.8528,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC2CCCCC2)NC(=O)C2CCCN2C(=O)C(Cc2cccc3ccccc23)NC(=O)CSCCN1,-6.272133787360849,-10.0,-6.465802558454033,-10.0,-6.743454993364823,-10.0,-6.3520001146128315,-10.0,-5.821708824606046,-10.0,-6.1755749829039805,-10.0,-5.748945070648259,-10.0,-5.865133582342272,-10.0,-5.7145566151015394,-10.0,-5.863612745885848,-10.0
7428,2022_Taechalertpaisarn,2022,ID.3-Pye3(Cha2Abu5),7428,CC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCC(=O)N2CCCC2)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,6,Circle,-6.39,,,,2.2902,O=C1CNC(=O)CNC(=O)C(CCC(=O)N2CCCC2)NC(=O)C(CC2CCCCC2)NC(=O)C2CCCN2C(=O)CN1,-6.063203286727937,-6.39,-6.312057846268574,-6.39,-6.660406022538224,-6.39,-6.203699065559187,-6.39,-6.277185555538008,-6.39,-6.4730872043319305,-6.39,-6.0635352822203155,-6.39,-6.178228855807231,-6.39,-5.958736664169255,-6.39,-6.15051675076276,-6.39
7431,2022_Taechalertpaisarn,2022,ID.3-Pye3(Cha2),7431,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCC(=O)N2CCCC2)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,6,Circle,-5.66,,,,2.9263,O=C1CNC(=O)CNC(=O)C(CCC(=O)N2CCCC2)NC(=O)C(CC2CCCCC2)NC(=O)C2CCCN2C(=O)CN1,-6.06024878386892,-5.66,-6.291786212830414,-5.66,-6.5990602605166035,-5.66,-6.1532898127051325,-5.66,-6.169552974127656,-5.66,-6.382051870872254,-5.66,-6.0417956545422715,-5.66,-6.139366433187297,-5.66,-5.9186226259488075,-5.66,-6.118139849849069,-5.66
